code,disease,category
1992,"""Anesthesia for Other Procedures.Anesthesia. for Urological Services       """,Anesthesiology
1996,"""Anesthesia for Other Procedures.Anesthesia. for Urological Services       """,Anesthesiology
1999,"""Anesthesia for Other Procedures.Anesthesia. for Urological Services       """,Anesthesiology
10004,"""Fine Needle Aspiration Biopsy Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10005,"""Fine Needle Aspiration Biopsy Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10006,"""Fine Needle Aspiration Biopsy Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10007,"""Fine Needle Aspiration Biopsy Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10008,"""Fine Needle Aspiration Biopsy Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10009,"""Fine Needle Aspiration Biopsy Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10010,"""Fine Needle Aspiration Biopsy Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10011,"""Fine Needle Aspiration Biopsy Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10012,"""Fine Needle Aspiration Biopsy Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10021,"""Fine Needle Aspiration Biopsy Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10030,"""Introduction and Removal Procedures on the Skin Subcutaneous and Accessory Structures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10035,"""Introduction and Removal Procedures on the Skin Subcutaneous and Accessory Structures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10036,"""Introduction and Removal Procedures on the Skin Subcutaneous and Accessory Structures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10040,"""Incision and Drainage Procedures on the Skin Subcutaneous and Accessory Structures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10060,"""Incision and Drainage Procedures on the Skin Subcutaneous and Accessory Structures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10061,"""Incision and Drainage Procedures on the Skin Subcutaneous and Accessory Structures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10080,"""Incision and Drainage Procedures on the Skin Subcutaneous and Accessory Structures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10081,"""Incision and Drainage Procedures on the Skin Subcutaneous and Accessory Structures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10120,"""Incision and Drainage Procedures on the Skin Subcutaneous and Accessory Structures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10121,"""Incision and Drainage Procedures on the Skin Subcutaneous and Accessory Structures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10140,"""Incision and Drainage Procedures on the Skin Subcutaneous and Accessory Structures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10160,"""Incision and Drainage Procedures on the Skin Subcutaneous and Accessory Structures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
10180,"""Incision and Drainage Procedures on the Skin Subcutaneous and Accessory Structures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11000,"""Debridement Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11001,"""Debridement Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11004,"""Debridement Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11005,"""Debridement Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11006,"""Debridement Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11008,"""Debridement Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11010,"""Debridement Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11011,"""Debridement Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11012,"""Debridement Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11042,"""Debridement Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11043,"""Debridement Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11044,"""Debridement Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11045,"""Debridement Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11046,"""Debridement Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11047,"""Debridement Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11055,"""Paring or Cutting Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11056,"""Paring or Cutting Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11057,"""Paring or Cutting Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11102,"""Biopsy Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11103,"""Biopsy Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11104,"""Biopsy Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11105,"""Biopsy Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11106,"""Biopsy Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11107,"""Biopsy Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11200,"""Removal of Skin Tags Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11201,"""Removal of Skin Tags Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11300,"""Shaving of Epidermal or Dermal Lesions Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11301,"""Shaving of Epidermal or Dermal Lesions Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11302,"""Shaving of Epidermal or Dermal Lesions Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11303,"""Shaving of Epidermal or Dermal Lesions Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11305,"""Shaving of Epidermal or Dermal Lesions Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11306,"""Shaving of Epidermal or Dermal Lesions Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11307,"""Shaving of Epidermal or Dermal Lesions Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11308,"""Shaving of Epidermal or Dermal Lesions Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11310,"""Shaving of Epidermal or Dermal Lesions Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11311,"""Shaving of Epidermal or Dermal Lesions Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11312,"""Shaving of Epidermal or Dermal Lesions Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11313,"""Shaving of Epidermal or Dermal Lesions Procedures.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11400,"""Excision-Benign Lesions Procedures on the Skin.Plastic and Reconstructive Surgery. Skin excision. tumor excision""",Surgery
11401,"""Excision-Benign Lesions Procedures on the Skin.Plastic and Reconstructive Surgery. Skin excision. tumor excision""",Surgery
11402,"""Excision-Benign Lesions Procedures on the Skin.Plastic and Reconstructive Surgery. Skin excision. tumor excision""",Surgery
11403,"""Excision-Benign Lesions Procedures on the Skin.Plastic and Reconstructive Surgery. Skin excision. tumor excision""",Surgery
11404,"""Excision-Benign Lesions Procedures on the Skin.Plastic and Reconstructive Surgery. Skin excision. tumor excision""",Surgery
11406,"""Excision-Benign Lesions Procedures on the Skin.Plastic and Reconstructive Surgery. Skin excision. tumor excision""",Surgery
11420,"""Excision-Benign Lesions Procedures on the Skin.Plastic and Reconstructive Surgery. Skin excision. tumor excision""",Surgery
11421,"""Excision-Benign Lesions Procedures on the Skin.Plastic and Reconstructive Surgery. Skin excision. tumor excision""",Surgery
11422,"""Excision-Benign Lesions Procedures on the Skin.Plastic and Reconstructive Surgery. Skin excision. tumor excision""",Surgery
11423,"""Excision-Benign Lesions Procedures on the Skin.Plastic and Reconstructive Surgery. Skin excision. tumor excision""",Surgery
11424,"""Excision-Benign Lesions Procedures on the Skin.Plastic and Reconstructive Surgery. Skin excision. tumor excision""",Surgery
11426,"""Excision-Benign Lesions Procedures on the Skin.Plastic and Reconstructive Surgery. Skin excision. tumor excision""",Surgery
11440,"""Excision-Benign Lesions Procedures on the Skin.Plastic and Reconstructive Surgery. Skin excision. tumor excision""",Surgery
11441,"""Excision-Benign Lesions Procedures on the Skin.Plastic and Reconstructive Surgery. Skin excision. tumor excision""",Surgery
11442,"""Excision-Benign Lesions Procedures on the Skin.Plastic and Reconstructive Surgery. Skin excision. tumor excision""",Surgery
11443,"""Excision-Benign Lesions Procedures on the Skin.Plastic and Reconstructive Surgery. Skin excision. tumor excision""",Surgery
11444,"""Excision-Benign Lesions Procedures on the Skin.Plastic and Reconstructive Surgery. Skin excision. tumor excision""",Surgery
11446,"""Excision-Benign Lesions Procedures on the Skin.Plastic and Reconstructive Surgery. Skin excision. tumor excision""",Surgery
11450,"""Excision-Benign Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11451,"""Excision-Benign Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11462,"""Excision-Benign Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11463,"""Excision-Benign Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11470,"""Excision-Benign Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11471,"""Excision-Benign Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11600,"""Excision-Malignant Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11601,"""Excision-Malignant Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11602,"""Excision-Malignant Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11603,"""Excision-Malignant Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11604,"""Excision-Malignant Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11606,"""Excision-Malignant Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11620,"""Excision-Malignant Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11621,"""Excision-Malignant Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11622,"""Excision-Malignant Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11623,"""Excision-Malignant Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11624,"""Excision-Malignant Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11626,"""Excision-Malignant Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11640,"""Excision-Malignant Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11641,"""Excision-Malignant Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11642,"""Excision-Malignant Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11643,"""Excision-Malignant Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11644,"""Excision-Malignant Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11646,"""Excision-Malignant Lesions Procedures on the Skin.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11719,"""Surgical Procedures on the Nails.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11720,"""Surgical Procedures on the Nails.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11721,"""Surgical Procedures on the Nails.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11730,"""Surgical Procedures on the Nails.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11732,"""Surgical Procedures on the Nails.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11740,"""Surgical Procedures on the Nails.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11750,"""Surgical Procedures on the Nails.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11755,"""Surgical Procedures on the Nails.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11760,"""Surgical Procedures on the Nails.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11762,"""Surgical Procedures on the Nails.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11765,"""Surgical Procedures on the Nails.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11770,"""Surgical Procedures on the Pilonidal Cyst.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11771,"""Surgical Procedures on the Pilonidal Cyst.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11772,"""Surgical Procedures on the Pilonidal Cyst.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11900,"""Introduction or Removal Procedures on the Integumentary System.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11901,"""Introduction or Removal Procedures on the Integumentary System.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11920,"""Introduction or Removal Procedures on the Integumentary System.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11921,"""Introduction or Removal Procedures on the Integumentary System.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11922,"""Introduction or Removal Procedures on the Integumentary System.General. Skin and Subcutaneous Tissue Surgery""",Surgery
11950,"""Introduction or Removal Procedures on the Integumentary System.Plastic and Reconstructive Surgery. Skin and Tissue Expansion""",Surgery
11951,"""Introduction or Removal Procedures on the Integumentary System.Plastic and Reconstructive Surgery. Skin and Tissue Expansion""",Surgery
11952,"""Introduction or Removal Procedures on the Integumentary System.Plastic and Reconstructive Surgery. Skin and Tissue Expansion""",Surgery
11954,"""Introduction or Removal Procedures on the Integumentary System.Plastic and Reconstructive Surgery. Skin and Tissue Expansion""",Surgery
11960,"""Introduction or Removal Procedures on the Integumentary System.Plastic and Reconstructive Surgery. Skin and Tissue Expansion""",Surgery
11970,"""Introduction or Removal Procedures on the Integumentary System.Plastic and Reconstructive Surgery. Skin and Tissue Expansion""",Surgery
11971,"""Introduction or Removal Procedures on the Integumentary System.Plastic and Reconstructive Surgery. Skin and Tissue Expansion""",Surgery
11976,"""Introduction or Removal Procedures on the Integumentary System.Plastic and Reconstructive Surgery. Skin and Tissue Expansion""",Surgery
